# Interactor 1 uniprot id	Interactor 1 Ensembl gene id	Interactor 1 Entrez Gene id	Interactor 2 uniprot id	Interactor 2 Ensembl gene id	Interactor 2 Entrez Gene id	Interaction type	Interaction context	Pubmed references
uniprotkb:P46531	ENSEMBL:ENSG00000148400	EntrezGene:4851	uniprotkb:P46531	ENSEMBL:ENSG00000148400	EntrezGene:4851	complex	R-HSA-2902190	-
reactome:R-HSA-5672703	-	-	uniprotkb:P28482	ENSEMBL:ENSG00000100030	EntrezGene:5594	complex	R-HSA-5672723	-
uniprotkb:Q92793	ENSEMBL:ENSG00000005339	EntrezGene:1387	uniprotkb:P24385	ENSEMBL:ENSG00000110092	EntrezGene:595	complex	R-HSA-2247939	20090754|20090754
uniprotkb:Q8IVL5	ENSEMBL:ENSG00000090530	EntrezGene:55214	ChEBI:18248	-	-	complex	R-HSA-1981160	-
uniprotkb:P0DMS8	ENSEMBL:ENSG00000282608	EntrezGene:140	ChEBI:16335	-	-	reaction	R-HSA-418904	1530647|8234299|10029519
reactome:R-HSA-420757	-	-	reactome:R-HSA-6788397	-	-	complex	R-HSA-6785367	-
reactome:R-HSA-548940	-	-	reactome:R-HSA-210233	-	-	complex	R-HSA-2395430	-
reactome:R-HSA-5619379	-	-	reactome:R-HSA-5617863	-	-	complex	R-HSA-5617870	17851529|17761849
uniprotkb:Q9H9G7	ENSEMBL:ENSG00000126070	EntrezGene:192669	reactome:R-HSA-8938437	-	-	complex	R-HSA-8938454	17589498|17589498|17589498
uniprotkb:P61619	ENSEMBL:ENSG00000058262	EntrezGene:29927	uniprotkb:P60468	ENSEMBL:ENSG00000106803	EntrezGene:10952	complex	R-HSA-1236927	14508490
uniprotkb:Q9H2U2	ENSEMBL:ENSG00000138777	EntrezGene:27068	uniprotkb:Q9H2U2	ENSEMBL:ENSG00000138777	EntrezGene:27068	complex	R-HSA-449923	-
reactome:R-HSA-2467802	-	-	uniprotkb:Q29RF7	ENSEMBL:ENSG00000121892	EntrezGene:23244	complex	R-HSA-2467805	-
reactome:R-HSA-188027	-	-	uniprotkb:Q99836	ENSEMBL:ENSG00000172936	EntrezGene:4615	reaction	R-HSA-5602316	20966070|18669862
uniprotkb:Q9NZV6	ENSEMBL:ENSG00000198736	EntrezGene:51734	uniprotkb:P10599	ENSEMBL:ENSG00000136810	EntrezGene:7295	reaction	R-HSA-5676917	10567350|12220640|10375640
reactome:R-HSA-2564799	-	-	ChEBI:49883	-	-	complex	R-HSA-2564798	-
uniprotkb:Q9H8V3	ENSEMBL:ENSG00000114346	EntrezGene:1894	reactome:R-HSA-217287	-	-	reaction	R-HSA-205039	11756498
uniprotkb:P52655	ENSEMBL:ENSG00000165417	EntrezGene:2957	uniprotkb:P52657	ENSEMBL:ENSG00000140307	EntrezGene:2958	complex	R-HSA-109629	22441827|10022900|22137580|24997600|22231121|23932780|25675981|22441827|10022900|22137580|24997600|22231121|23932780|25675981|22441827|10022900|22137580|24997600|22231121|23932780|25675981
reactome:R-HSA-8944568	-	-	uniprotkb:Q9UPQ9	ENSEMBL:ENSG00000100354	EntrezGene:23112	complex	R-HSA-8944566	-
reactome:R-HSA-8855759	-	-	uniprotkb:P39905	ENSEMBL:ENSG00000168621	EntrezGene:2668	complex	R-HSA-8853805	-
uniprotkb:Q9NYJ8	ENSEMBL:ENSG00000055208	EntrezGene:23118	uniprotkb:Q15750	ENSEMBL:ENSG00000100324	EntrezGene:10454	complex	R-HSA-975128	-
uniprotkb:Q13492	ENSEMBL:ENSG00000073921	EntrezGene:8301	uniprotkb:P63027	ENSEMBL:ENSG00000220205	EntrezGene:6844	complex	R-HSA-8869184	-
reactome:R-HSA-8854278	-	-	uniprotkb:Q9HA65	ENSEMBL:ENSG00000104946	EntrezGene:79735	complex	R-HSA-8854298	-
reactome:R-HSA-8877602	-	-	uniprotkb:P31150	ENSEMBL:ENSG00000203879	EntrezGene:2664	complex	R-HSA-8877604	-
reactome:R-MMU-8978957	-	-	reactome:R-MMU-8978988	-	-	complex	R-HSA-8978991	11959842
reactome:R-HSA-2065551	-	-	uniprotkb:P08047	ENSEMBL:ENSG00000185591	EntrezGene:6667	complex	R-HSA-2426139	18654640
uniprotkb:Q9UNA0	ENSEMBL:ENSG00000154736	EntrezGene:11096	uniprotkb:P13608	-	-	reaction	R-NUL-2533988	16507336|12514189|15296936|17430884|12054629
uniprotkb:P01033	ENSEMBL:ENSG00000102265	EntrezGene:7076	uniprotkb:P14780	ENSEMBL:ENSG00000100985	EntrezGene:4318	complex	R-HSA-1604377	-
uniprotkb:P41743	ENSEMBL:ENSG00000163558	EntrezGene:5584	reactome:R-HSA-209533	-	-	reaction	R-HSA-193703	10022904
uniprotkb:O14662	ENSEMBL:ENSG00000124222	EntrezGene:8675	uniprotkb:Q96AJ9	ENSEMBL:ENSG00000151532	EntrezGene:143187	complex	R-HSA-6811339	-
uniprotkb:O75385	ENSEMBL:ENSG00000177169	EntrezGene:8408	uniprotkb:Q9BSB4	ENSEMBL:ENSG00000123395	EntrezGene:60673	complex	R-HSA-8948050	-
uniprotkb:P36021	ENSEMBL:ENSG00000147100	EntrezGene:6567	uniprotkb:P36021	ENSEMBL:ENSG00000147100	EntrezGene:6567	complex	R-HSA-8875468	-
uniprotkb:P0DJM0	-	-	uniprotkb:O60716	ENSEMBL:ENSG00000198561	EntrezGene:1500	complex	R-HSA-8876941	-
uniprotkb:P27694	ENSEMBL:ENSG00000132383	EntrezGene:6117	uniprotkb:P15927	ENSEMBL:ENSG00000117748	EntrezGene:6118	complex	R-HSA-68567	-
uniprotkb:Q9HB20	ENSEMBL:ENSG00000116095	EntrezGene:65977	ChEBI:17526	-	-	reaction	R-HSA-8870499	10559940|15107860
reactome:R-HSA-182921	-	-	uniprotkb:O00401	ENSEMBL:ENSG00000106299	EntrezGene:8976	complex	R-HSA-2197680	-
reactome:R-HSA-5693617	-	-	ChEBI:16516	-	-	reaction	R-HSA-5687360	15451442|14561766|12077346|18397950|16061182
reactome:R-HSA-909693	-	-	uniprotkb:Q00978	ENSEMBL:ENSG00000213928	EntrezGene:10379	complex	R-HSA-913527	-
uniprotkb:Q9Y6N7	ENSEMBL:ENSG00000169855	EntrezGene:6091	ChEBI:60924	-	-	reaction	R-HSA-9014812	20375348
reactome:R-HSA-500358	-	-	uniprotkb:Q9H9Z2	ENSEMBL:ENSG00000131914	EntrezGene:79727	reaction	R-HSA-500366	19966271|22210884
uniprotkb:Q8N1W1	ENSEMBL:ENSG00000214944	EntrezGene:64283	reactome:R-HSA-8964174	-	-	reaction	R-HSA-3928592	11058585
reactome:R-HSA-399700	-	-	ChEBI:29985	-	-	complex	R-HSA-420976	-
ChEBI:18357	-	-	uniprotkb:P43250	ENSEMBL:ENSG00000198055	EntrezGene:2870	complex	R-HSA-8982648	-
uniprotkb:Q15835	ENSEMBL:ENSG00000185974	EntrezGene:6011	uniprotkb:P35243	ENSEMBL:ENSG00000109047	EntrezGene:5957	complex	R-HSA-3229193	-
uniprotkb:Q13761	ENSEMBL:ENSG00000020633	EntrezGene:864	uniprotkb:Q13951	ENSEMBL:ENSG00000067955	EntrezGene:865	complex	R-HSA-8951964	24229708
uniprotkb:P27986	ENSEMBL:ENSG00000145675	EntrezGene:5295	uniprotkb:P42336	ENSEMBL:ENSG00000121879	EntrezGene:5290	complex	R-HSA-3080565	-
uniprotkb:P55157	ENSEMBL:ENSG00000138823	EntrezGene:4547	ChEBI:17855	-	-	complex	R-HSA-174681	-
reactome:R-HSA-983240	-	-	ChEBI:9160	-	-	complex	R-HSA-983270	-
uniprotkb:P04271	ENSEMBL:ENSG00000160307	EntrezGene:6285	uniprotkb:P04271	ENSEMBL:ENSG00000160307	EntrezGene:6285	complex	R-HSA-879449	-
uniprotkb:O60674	ENSEMBL:ENSG00000096968	EntrezGene:3717	reactome:R-HSA-2671867	-	-	reaction	R-HSA-2671829	11448122
reactome:R-HSA-445013	-	-	reactome:R-HSA-190599	-	-	complex	R-HSA-445022	-
uniprotkb:P01148	ENSEMBL:ENSG00000147437	EntrezGene:2796	uniprotkb:Q96P88	-	-	reaction	R-HSA-391372	9419371|11707068|1333190|6090951
reactome:R-HSA-189400	-	-	ChEBI:27889	-	-	reaction	R-HSA-190141	11032836
uniprotkb:P04732	ENSEMBL:ENSG00000169715	EntrezGene:4493	ChEBI:29105	-	-	reaction	R-HSA-5662614	-
uniprotkb:Q7L0J3	ENSEMBL:ENSG00000159164	EntrezGene:9900	ChEBI:60913	-	-	complex	R-HSA-5244509	2116911
reactome:R-HSA-109797	-	-	uniprotkb:P35568	ENSEMBL:ENSG00000169047	EntrezGene:3667	complex	R-HSA-109800	-
reactome:R-HSA-180738	-	-	ChEBI:17843|ChEBI:83071	-	-	complex	R-HSA-6783450	12138183|9512417|17224653|9660920
reactome:R-HSA-391925	-	-	reactome:R-HSA-114557	-	-	complex	R-HSA-428764	-
uniprotkb:Q16570	ENSEMBL:ENSG00000213088	EntrezGene:2532	uniprotkb:P10145	ENSEMBL:ENSG00000169429	EntrezGene:3576	reaction	R-HSA-374251	8248172|12956774
ChEBI:34146	-	-	uniprotkb:O00270	ENSEMBL:ENSG00000120436	EntrezGene:2853	reaction	R-HSA-3296304	21712392
uniprotkb:Q9H5K3	ENSEMBL:ENSG00000185900	EntrezGene:84197	uniprotkb:Q14118	ENSEMBL:ENSG00000173402	EntrezGene:1605	reaction	R-HSA-8931653	23929950|24925318
uniprotkb:Q15825	ENSEMBL:ENSG00000147434	EntrezGene:8973	uniprotkb:P43681	ENSEMBL:ENSG00000101204	EntrezGene:1137	complex	R-HSA-633773	-
reactome:R-HSA-3322388	-	-	uniprotkb:P98170	ENSEMBL:ENSG00000101966	EntrezGene:331	complex	R-HSA-3322386	-
reactome:R-FLU-193302	-	-	reactome:R-FLU-192720	-	-	reaction	R-HSA-192832	8189550|15163719|12072510|16474140
reactome:R-HSA-6802642	-	-	uniprotkb:P27361	ENSEMBL:ENSG00000102882	EntrezGene:5595	complex	R-HSA-6802647	-
uniprotkb:Q14186	ENSEMBL:ENSG00000198176	EntrezGene:7027	uniprotkb:Q01094	ENSEMBL:ENSG00000101412	EntrezGene:1869	complex	R-HSA-68653	8618861|7623816|10692433|9662327|15014447|14990995|8288595|9020173|10597240|15510213|7929342|9778043|9520412|10454584|8943353|14684737|8618861|7623816|10692433|9662327|15014447|14990995|8288595|9020173|10597240|15510213|7929342|9778043|9520412|10454584|8943353|14684737
reactome:R-HSA-5672703	-	-	uniprotkb:P28482	ENSEMBL:ENSG00000100030	EntrezGene:5594	complex	R-HSA-6802711	-
reactome:R-HSA-5654326	-	-	uniprotkb:Q06124	ENSEMBL:ENSG00000179295	EntrezGene:5781	complex	R-HSA-5654339	-
reactome:R-HSA-182921	-	-	uniprotkb:Q9NZQ3	ENSEMBL:ENSG00000213672	EntrezGene:51517	complex	R-HSA-2197680	-
reactome:R-HSA-390588	-	-	reactome:R-HSA-390579	-	-	complex	R-HSA-390592	-
reactome:R-HSA-74294	-	-	uniprotkb:Q16566	ENSEMBL:ENSG00000152495	EntrezGene:814	complex	R-HSA-111900	-
reactome:R-HSA-168907	-	-	uniprotkb:Q9Y4K3	ENSEMBL:ENSG00000175104	EntrezGene:7189	complex	R-HSA-450309	16115877|12609980
reactome:R-HSA-173511	-	-	uniprotkb:Q15583	ENSEMBL:ENSG00000177426	EntrezGene:7050	complex	R-HSA-2186606	-
ChEBI:18307	-	-	uniprotkb:P07911	ENSEMBL:ENSG00000169344	EntrezGene:7369	reaction	R-HSA-8855954	7072193|20798515|6156677|12678917|14688233|24112972
reactome:R-HSA-390575	-	-	reactome:R-HSA-390579	-	-	complex	R-HSA-390592	-
uniprotkb:O95208	ENSEMBL:ENSG00000072134	EntrezGene:22905	uniprotkb:Q9UHD9	ENSEMBL:ENSG00000188021	EntrezGene:29978	complex	R-HSA-8866245	-
reactome:R-HSA-2316451	-	-	uniprotkb:O43741	ENSEMBL:ENSG00000131791	EntrezGene:5565	complex	R-HSA-1454683	-
uniprotkb:O95999	ENSEMBL:ENSG00000142867	EntrezGene:8915	uniprotkb:Q9P0P0	ENSEMBL:ENSG00000168894	EntrezGene:51255	complex	R-HSA-8939334	26711259
uniprotkb:P62993-1	ENSEMBL:ENSG00000177885	EntrezGene:2885	uniprotkb:Q13480	ENSEMBL:ENSG00000109458	EntrezGene:2549	complex	R-HSA-180304	-
reactome:R-HSA-5686241	-	-	uniprotkb:Q9UGM3	ENSEMBL:ENSG00000187908	EntrezGene:1755	reaction	R-HSA-5687284	18020944|12185598|11563989|10485905|20418254
reactome:R-HSA-8870322	-	-	ChEBI:16152	-	-	complex	R-HSA-8870324	-
uniprotkb:O43264	ENSEMBL:ENSG00000086827	EntrezGene:9183	uniprotkb:P50748	ENSEMBL:ENSG00000184445	EntrezGene:9735	complex	R-HSA-377885	15085137|15085137|15085137
uniprotkb:O94813	ENSEMBL:ENSG00000145147	EntrezGene:9353	uniprotkb:Q9HCK4	ENSEMBL:ENSG00000185008	EntrezGene:6092	reaction	R-HSA-9010898	-
reactome:R-HSA-1248654	-	-	uniprotkb:P29353	ENSEMBL:ENSG00000160691	EntrezGene:6464	complex	R-HSA-5637701	-
uniprotkb:Q9UPQ9	ENSEMBL:ENSG00000100354	EntrezGene:23112	uniprotkb:Q9HCE1	ENSEMBL:ENSG00000155363	EntrezGene:4343	complex	R-HSA-4518567	-
reactome:R-HSA-109855	-	-	uniprotkb:P15056	ENSEMBL:ENSG00000157764	EntrezGene:673	reaction	R-HSA-5675198	14654779|19933846|16508002
uniprotkb:P08151	ENSEMBL:ENSG00000111087	EntrezGene:2735	uniprotkb:Q9UMX1	ENSEMBL:ENSG00000107882	EntrezGene:51684	complex	R-HSA-5621783	-
reactome:R-HSA-445789	-	-	reactome:R-HSA-445701	-	-	reaction	R-HSA-445699	2526655|3780718
reactome:R-HSA-2685674	-	-	reactome:R-HSA-2685669	-	-	complex	R-HSA-2685699	-
uniprotkb:Q9UHA7	ENSEMBL:ENSG00000136694	EntrezGene:27179	uniprotkb:Q9HB29	ENSEMBL:ENSG00000115598	EntrezGene:8808	complex	R-HSA-8848321	-
reactome:R-HSA-6814539	-	-	reactome:R-HSA-6810225	-	-	complex	R-HSA-6814860	-
uniprotkb:P0C0L4	ENSEMBL:ENSG00000206340|ENSEMBL:ENSG00000227746|ENSEMBL:ENSG00000244731	EntrezGene:110384692|EntrezGene:720	uniprotkb:P0C0L4	ENSEMBL:ENSG00000206340|ENSEMBL:ENSG00000227746|ENSEMBL:ENSG00000244731	EntrezGene:110384692|EntrezGene:720	complex	R-HSA-981502	-
ChEBI:49883	-	-	uniprotkb:Q9H6Q4	ENSEMBL:ENSG00000103245	EntrezGene:64428	complex	R-HSA-2564815	-
reactome:R-HSA-111923	-	-	uniprotkb:P24588	ENSEMBL:ENSG00000179841	EntrezGene:9495	complex	R-HSA-381615	-
uniprotkb:Q13547	ENSEMBL:ENSG00000116478	EntrezGene:3065	uniprotkb:Q9UKN5	ENSEMBL:ENSG00000110851	EntrezGene:11108	reaction	R-HSA-205056	-
uniprotkb:Q86X10	ENSEMBL:ENSG00000170471	EntrezGene:57148	uniprotkb:Q2PPJ7	ENSEMBL:ENSG00000188559	EntrezGene:57186	complex	R-HSA-1458509	-
uniprotkb:P63208	ENSEMBL:ENSG00000113558	EntrezGene:6500	uniprotkb:Q9UKA1	ENSEMBL:ENSG00000118564	EntrezGene:26234	complex	R-HSA-5691178	-
uniprotkb:P22612	ENSEMBL:ENSG00000165059	EntrezGene:5568	uniprotkb:P13861	ENSEMBL:ENSG00000114302	EntrezGene:5576	complex	R-HSA-9010715	-
uniprotkb:P07225	ENSEMBL:ENSG00000184500	EntrezGene:5627	uniprotkb:Q12866	ENSEMBL:ENSG00000153208	EntrezGene:10461	reaction	R-HSA-202710	17442946|17064312|16737840
reactome:R-HSA-202162	-	-	uniprotkb:Q08881	ENSEMBL:ENSG00000113263	EntrezGene:3702	complex	R-HSA-202359	-
uniprotkb:Q9NQB0	ENSEMBL:ENSG00000148737	EntrezGene:6934	uniprotkb:P35222	ENSEMBL:ENSG00000168036	EntrezGene:1499	complex	R-HSA-8951429	18772112
uniprotkb:P08238	ENSEMBL:ENSG00000096384	EntrezGene:3326	uniprotkb:Q15185	ENSEMBL:ENSG00000110958	EntrezGene:10728	complex	R-HSA-8937201	-
uniprotkb:Q16254	ENSEMBL:ENSG00000205250	EntrezGene:1874	uniprotkb:Q14186	ENSEMBL:ENSG00000198176	EntrezGene:7027	complex	R-HSA-1226089	17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292|17531812|9199292
uniprotkb:Q9GZV9	ENSEMBL:ENSG00000118972	EntrezGene:8074	ChEBI:16650	-	-	reaction	R-HSA-8851619	16638743
uniprotkb:P46531	ENSEMBL:ENSG00000148400	EntrezGene:4851	uniprotkb:Q13573	ENSEMBL:ENSG00000100603	EntrezGene:22938	complex	R-HSA-2220969	-
reactome:R-HSA-2011990	-	-	uniprotkb:P19174	ENSEMBL:ENSG00000124181	EntrezGene:5335	complex	R-HSA-5655279	-
reactome:R-HSA-2993783	-	-	reactome:R-HSA-389114	-	-	reaction	R-HSA-4551655	22402492
uniprotkb:Q7Z6M1	ENSEMBL:ENSG00000136933	EntrezGene:10244	uniprotkb:Q15836	ENSEMBL:ENSG00000049245	EntrezGene:9341	complex	R-HSA-6814662	-
reactome:R-HSA-140811	-	-	reactome:R-HSA-140812	-	-	reaction	R-HSA-140870	12907439
uniprotkb:Q13315	ENSEMBL:ENSG00000149311	EntrezGene:472	uniprotkb:Q00987	ENSEMBL:ENSG00000135679	EntrezGene:4193	reaction	R-HSA-6804955	21986495|19816404
ChEBI:60913	-	-	uniprotkb:P21579	ENSEMBL:ENSG00000067715	EntrezGene:6857	complex	R-HSA-5250975	23647335|22454523
uniprotkb:Q13616	ENSEMBL:ENSG00000055130	EntrezGene:8454	uniprotkb:P62877	ENSEMBL:ENSG00000100387	EntrezGene:9978	complex	R-HSA-3215119	11565034|18094723
uniprotkb:P08572	ENSEMBL:ENSG00000134871	EntrezGene:1284	uniprotkb:P02462	ENSEMBL:ENSG00000187498	EntrezGene:1282	complex	R-HSA-2682371	-
uniprotkb:Q96A54	ENSEMBL:ENSG00000159346	EntrezGene:51094	uniprotkb:Q86V24	ENSEMBL:ENSG00000006831	EntrezGene:79602	complex	R-HSA-8849007	-
reactome:R-HSA-212285	-	-	reactome:R-HSA-5617447	-	-	complex	R-HSA-5617490	17185360|17761849|17428788
uniprotkb:Q13315	ENSEMBL:ENSG00000149311	EntrezGene:472	reactome:R-HSA-5682055	-	-	reaction	R-HSA-5693598	15064416|12773400|10766245|10802669
uniprotkb:P04637	ENSEMBL:ENSG00000141510	EntrezGene:7157	uniprotkb:P04637	ENSEMBL:ENSG00000141510	EntrezGene:7157	complex	R-HSA-3222119	20870725
uniprotkb:Q14703	ENSEMBL:ENSG00000140943	EntrezGene:8720	reactome:R-HSA-1655742	-	-	reaction	R-HSA-1655842	10428864|17449569|10644685|8156598|9488713|8674110
uniprotkb:Q7Z7A1-3	ENSEMBL:ENSG00000119397	EntrezGene:11064	uniprotkb:Q7Z7A1-3	ENSEMBL:ENSG00000119397	EntrezGene:11064	complex	R-HSA-1838984	-
reactome:R-HSA-420974	-	-	ChEBI:29101	-	-	reaction	R-HSA-399711	17409242
uniprotkb:Q07283	ENSEMBL:ENSG00000159450	EntrezGene:7062	uniprotkb:P23490	ENSEMBL:ENSG00000203782	EntrezGene:4014	complex	R-HSA-6814285	-
reactome:R-HSA-1221657	-	-	uniprotkb:P00533	ENSEMBL:ENSG00000146648	EntrezGene:1956	complex	R-HSA-1220581	-
uniprotkb:P54278	ENSEMBL:ENSG00000122512	EntrezGene:107984056|EntrezGene:5395	uniprotkb:P40692	ENSEMBL:ENSG00000076242	EntrezGene:4292	reaction	R-HSA-5444523	8128251
uniprotkb:Q86SG5	ENSEMBL:ENSG00000184330	EntrezGene:338324	uniprotkb:Q86SG5	ENSEMBL:ENSG00000184330	EntrezGene:338324	complex	R-HSA-6798397	22747601
reactome:R-HSA-1227905	-	-	reactome:R-HSA-3240762	-	-	complex	R-HSA-3240771	14532106
uniprotkb:P29474	ENSEMBL:ENSG00000164867	EntrezGene:4846	ChEBI:29105	-	-	complex	R-HSA-203564	-
reactome:R-HSA-5577078	-	-	uniprotkb:P54284	ENSEMBL:ENSG00000167535	EntrezGene:784	complex	R-HSA-5577115	-
reactome:R-HSA-216001	-	-	reactome:R-HSA-215997	-	-	reaction	R-HSA-216048	11964076|16581764|16413178
reactome:R-HSA-70571	-	-	ChEBI:15682	-	-	reaction	R-HSA-70573	9256435|2263616
uniprotkb:P57772	ENSEMBL:ENSG00000132394	EntrezGene:60678	ChEBI:13166	-	-	complex	R-HSA-5359036	-
uniprotkb:O43521	ENSEMBL:ENSG00000153094	EntrezGene:10018	uniprotkb:P10415	ENSEMBL:ENSG00000171791	EntrezGene:596	complex	R-HSA-508158	-
reactome:R-BAN-5211332	-	-	uniprotkb:P40136	-	-	complex	R-HSA-5210940	-
ChEBI:17980	-	-	uniprotkb:Q9NZ53	ENSEMBL:ENSG00000114631	EntrezGene:50512	reaction	R-HSA-8954262	12889478|9501187|18672380|23481380|18606703
uniprotkb:Q9UBK2	ENSEMBL:ENSG00000109819	EntrezGene:10891	reactome:R-HSA-2466385	-	-	complex	R-HSA-2466376	15684387|18343819|11340167|10412986
uniprotkb:Q5VIR6	ENSEMBL:ENSG00000141252|ENSEMBL:ENSG00000283883	EntrezGene:55275	uniprotkb:Q9P1Q0	ENSEMBL:ENSG00000143952	EntrezGene:51542	complex	R-HSA-6811301	-
uniprotkb:O94973	ENSEMBL:ENSG00000183020	EntrezGene:161	uniprotkb:Q16555	ENSEMBL:ENSG00000092964	EntrezGene:1808	complex	R-HSA-443669	-
uniprotkb:P05107	ENSEMBL:ENSG00000160255	EntrezGene:3689	uniprotkb:P20702	ENSEMBL:ENSG00000140678	EntrezGene:3687	complex	R-HSA-202766	-
uniprotkb:Q6ZMJ2	ENSEMBL:ENSG00000168079	EntrezGene:286133	uniprotkb:Q6ZMJ2	ENSEMBL:ENSG00000168079	EntrezGene:286133	complex	R-HSA-2187252	-
reactome:R-HSA-179847	-	-	uniprotkb:P04626	ENSEMBL:ENSG00000141736	EntrezGene:2064	complex	R-HSA-1227939	-
ChEBI:15650	-	-	uniprotkb:Q13304	ENSEMBL:ENSG00000144230	EntrezGene:2840	reaction	R-HSA-391937	16990797
reactome:R-HSA-182921	-	-	uniprotkb:P16333	ENSEMBL:ENSG00000158092	EntrezGene:4690	complex	R-HSA-2197680	-
uniprotkb:O14827	ENSEMBL:ENSG00000113319	EntrezGene:5924	reactome:R-HSA-109796	-	-	reaction	R-HSA-5672965	21102635|23303910|24937142|21372320
reactome:R-HSA-190328	-	-	uniprotkb:P29353-3	ENSEMBL:ENSG00000160691	EntrezGene:6464	complex	R-HSA-5654320	-
uniprotkb:Q9UPU5	ENSEMBL:ENSG00000162402	EntrezGene:23358	uniprotkb:Q92466	ENSEMBL:ENSG00000134574	EntrezGene:1643	complex	R-HSA-6783054	-
uniprotkb:Q99731	ENSEMBL:ENSG00000172724	EntrezGene:6363	uniprotkb:P32248	ENSEMBL:ENSG00000126353	EntrezGene:1236	complex	R-HSA-373319	-
uniprotkb:Q9HCE7	ENSEMBL:ENSG00000198742|ENSEMBL:ENSG00000284126	EntrezGene:57154	uniprotkb:O15105	ENSEMBL:ENSG00000101665	EntrezGene:4092	complex	R-HSA-2169026	-
uniprotkb:P31749	ENSEMBL:ENSG00000142208	EntrezGene:207	ChEBI:18348	-	-	complex	R-HSA-2243943	-
uniprotkb:Q12834	ENSEMBL:ENSG00000117399	EntrezGene:991	uniprotkb:Q13257	ENSEMBL:ENSG00000164109	EntrezGene:4085	complex	R-HSA-141408	-
reactome:R-HSA-5617447	-	-	reactome:R-HSA-5617497	-	-	complex	R-HSA-5617490	17185360|17761849|17428788
reactome:R-HSA-194047	-	-	reactome:R-HSA-3788729	-	-	complex	R-HSA-3857324	-
uniprotkb:P02751	ENSEMBL:ENSG00000115414	EntrezGene:2335	ChEBI:29035|ChEBI:29035	-	-	complex	R-HSA-354137	-
ChEBI:29186|ChEBI:64656	-	-	ChEBI:15414	-	-	reaction	R-HSA-6782419	18567810|22591353|16424344
uniprotkb:P29353-3	ENSEMBL:ENSG00000160691	EntrezGene:6464	reactome:R-HSA-500333	-	-	complex	R-HSA-5654258	-
reactome:R-HSA-2022132	-	-	reactome:R-HSA-2161254	-	-	reaction	R-HSA-2129375	16906757|6123066
reactome:R-HSA-177649	-	-	uniprotkb:Q9Y572	ENSEMBL:ENSG00000129465	EntrezGene:11035	complex	R-HSA-9013961	-
uniprotkb:P24385	ENSEMBL:ENSG00000110092	EntrezGene:595	uniprotkb:P11802	ENSEMBL:ENSG00000135446	EntrezGene:1019	complex	R-HSA-8942807	16195327
reactome:R-HSA-354130	-	-	uniprotkb:P29353	ENSEMBL:ENSG00000160691	EntrezGene:6464	complex	R-HSA-443900	-
reactome:R-HSA-2187243	-	-	uniprotkb:Q9UKJ1	ENSEMBL:ENSG00000085514	EntrezGene:29992	complex	R-HSA-8862077	-
uniprotkb:P07327	ENSEMBL:ENSG00000187758	EntrezGene:124	ChEBI:29105	-	-	complex	R-HSA-71696	6395883|9982
uniprotkb:Q6ZVN8	ENSEMBL:ENSG00000168509	EntrezGene:148738	uniprotkb:Q92859	ENSEMBL:ENSG00000067141	EntrezGene:4756	reaction	R-HSA-374692	-
uniprotkb:Q9NR96	ENSEMBL:ENSG00000239732	EntrezGene:54106	uniprotkb:Q9NR96	ENSEMBL:ENSG00000239732	EntrezGene:54106	complex	R-HSA-1679007	-
ChEBI:18420	-	-	uniprotkb:P54840	ENSEMBL:ENSG00000111713	EntrezGene:2998	complex	R-HSA-3322056	-
reactome:R-HSA-4518566	-	-	uniprotkb:Q8NDV7	ENSEMBL:ENSG00000090905	EntrezGene:27327	complex	R-HSA-4518570	-
reactome:R-HSA-5082398	-	-	uniprotkb:Q02790	ENSEMBL:ENSG00000004478	EntrezGene:2288	complex	R-HSA-5324622	9727490|11583998
reactome:R-HSA-5623437	-	-	uniprotkb:Q96QF0	ENSEMBL:ENSG00000127328	EntrezGene:117177	complex	R-HSA-5623447	-
uniprotkb:P61244	ENSEMBL:ENSG00000125952	EntrezGene:4149	uniprotkb:Q8IWI9	ENSEMBL:ENSG00000174197	EntrezGene:23269	complex	R-HSA-8953100	10601024|12004135
uniprotkb:P60059	ENSEMBL:ENSG00000132432	EntrezGene:23480	uniprotkb:P60468	ENSEMBL:ENSG00000106803	EntrezGene:10952	complex	R-HSA-1236927	14508490
reactome:R-HSA-3928369	-	-	reactome:R-HSA-206651	-	-	complex	R-HSA-4093320	-
ChEBI:15555	-	-	uniprotkb:Q13258	ENSEMBL:ENSG00000168229	EntrezGene:5729	complex	R-HSA-416920	-
reactome:R-HSA-8871367	-	-	uniprotkb:Q96T51	ENSEMBL:ENSG00000176783|ENSEMBL:ENSG00000284260	EntrezGene:80230	complex	R-HSA-8871353	-
ChEBI:50648	-	-	uniprotkb:O95445	ENSEMBL:ENSG00000204444|ENSEMBL:ENSG00000206409|ENSEMBL:ENSG00000224290|ENSEMBL:ENSG00000226215|ENSEMBL:ENSG00000227567|ENSEMBL:ENSG00000231974|ENSEMBL:ENSG00000235754	EntrezGene:55937	reaction	R-HSA-5246478	17525477|18460466
reactome:R-ALL-8931784	-	-	uniprotkb:Q969E1	ENSEMBL:ENSG00000164406	EntrezGene:116842	complex	R-HSA-6813633	-
